spp_name_lt,Mėginio nr,kodas,total_length,lc,std_length,fish_weight,vnt.,sex_en,month,age_scales,age_scales2,age_difference,age_Elyza,age_Egle,season
Karsis,52,42311052,39,,30,584,,9,7,,,0,7,9,Summer
Karsis,53,42311053,49.2,,40.3,1393,,9,7,,,0,13,16,Summer
Karsis,54,42311054,38.5,,31,664,,1,7,,,0,8,11,Summer
Karsis,55,42311055,47,,38,1350,,1,7,10,,10,10,12,Summer
Karsis,56,42311056,47,,38,1254,,9,7,11,,11,9,13,Summer
Karsis,57,42311057,35.3,,28,444,,1,7,7,,7,6,9,Summer
Karsis,58,42311058,30.3,,24.2,229,,9,7,5,,5,7,9,Summer
Karsis,59,42311059,30.8,,24.8,231,,1,7,6,,6,7,9,Summer
Karsis,60,42311060,41.4,,33,680,,9,7,8,,8,9,11,Summer
Karsis,61,42311061,44,,35.8,950,,9,7,9,,9,7,10,Summer
Karsis,62,42311062,47.5,,38.5,1164,,9,7,11,,11,10,12,Summer
Karsis,63,42311063,42.5,,34.5,948,,9,7,9,,9,8,10,Summer
Karsis,64,42311064,49.5,,41.5,1563,,9,7,12,,12,8,10,Summer
Karsis,65,42311065,43,,35,906,,9,7,9,,9,10,10,Summer
Karsis,66,42311066,46.5,,37.5,1269,,9,7,10,,10,10,10,Summer
Karsis,67,42311067,47.3,,38.5,1187,,9,7,10,,10,9,12,Summer
Karsis,68,42311068,38.5,,31,715,,9,7,8,,8,7,11,Summer
Karsis,69,42311069,32.7,,25.7,345,,1,7,6,,6,6,10,Summer
Karsis,70,42311070,46.3,,38,1377,,1,7,11,,11,11,13,Summer
Karsis,71,42311071,47.5,,38.5,1249,,1,7,11,,11,8,12,Summer
Karsis,72,42311072,48,,38,1125,,9,7,11,,11,12,12,Summer
Karsis,73,42311073,46,,37,1105,,1,7,10,12,10,12,12,Summer
Karsis,74,42311074,47,,38,1240,,9,7,10,,10,9,12,Summer
Karsis,75,42311075,43.5,,35,927,,1,7,9,,9,,,Summer
Karsis,76,42311076,44.5,,36,985,,9,7,9,,9,9,12,Summer
Karsis,77,42311077,41.7,,33,800,,1,7,9,,9,9,10,Summer
Karsis,78,42311078,41.5,,33,790,,9,7,9,,9,9,,Summer
Karsis,79,42311079,39,,31,712,,9,7,8,,8,8,10,Summer
Karsis,80,42311080,38.7,,30.5,622,,9,7,8,,8,7,10,Summer
Karsis,81,42311081,39,,30.5,638,,1,7,8,,8,8,9,Summer
Karsis,82,42311082,36.4,,28.7,561,,1,7,7,,7,6,9,Summer
Karsis,83,42311083,36,,28.5,434,,9,7,7,,7,8,9,Summer
Karsis,84,42311084,35.5,,28.5,470,,9,7,7,,7,7,10,Summer
Karsis,85,42311085,32,,26,438,,1,7,6,,6,5,6,Summer
Karsis,86,42311086,34.5,,27.5,417,,1,7,7,,7,7,9,Summer
Karsis,87,42311087,33.8,,27,347,,9,7,,,0,10,13,Summer
Karsis,88,42311088,31.5,,24.5,273,,9,7,6,,6,6,8,Summer
Karsis,89,42311089,31.5,,25,240,,9,7,6,,6,6,8,Summer
Karsis,90,42311090,32.5,,25,270,,9,7,6,,6,6,8,Summer
Starkis,1,52311001,41,,36,604,,9,7,5,,5,3,3,Summer
Starkis,2,52311002,37.5,,33,417,,1,7,4,,4,2,2,Summer
Starkis,3,52311003,33.5,,29,285,,1,7,3,,3,2,2,Summer
Starkis,4,52311004,33,,29,300,,9,7,3,,3,2,2,Summer
Starkis,5,52311005,35.3,,30.5,378,,9,7,3,,3,2,2,Summer
Starkis,6,52311006,47,,41,889,,9,7,5,,5,3,3,Summer
Eserys,1,50311001,27.6,,24.5,341,,9,7,8,,8,3,3,Summer
Eserys,2,50311002,21.3,,18.5,140,,9,7,6,,6,2,2,Summer
Eserys,3,50311003,23.5,,20.5,196,,9,7,7,,7,2,3,Summer
Eserys,4,50311004,13.4,,11.2,30,,9,7,3,,3,1,1,Summer
Eserys,5,50311005,12.9,,11.2,28,,1,7,2,,2,1,1,Summer
Kuoja,1,40311001,26.5,,22,255,,9,7,10,,10,5,6,Summer
Kuoja,2,40311002,26.5,,22,293,,9,7,10,,10,5,5,Summer
Kuoja,3,40311003,21.8,,17.8,116,,9,7,7,,7,4,4,Summer
Kuoja,4,40311004,28,,23.5,314,,9,7,11,,11,6,6,Summer
Kuoja,5,40311005,27.3,,22.8,274,,9,7,10,,10,6,7,Summer
Kuoja,6,40311006,21.5,,17.5,109,,1,7,7,,7,4,4,Summer
Plakis,1,41311001,22.7,,18.1,155,,9,7,7,,7,,,Summer
Plakis,2,41311002,22.4,,17.1,108,,1,7,7,,7,,,Summer
Plakis,3,41311003,20.5,,16.5,115,,9,7,6,,6,,,Summer
Plakis,4,41311004,20,,16,97,,9,7,6,,6,,,Summer
Plakis,5,41311005,22.7,,18,137,,9,7,7,,7,,,Summer
Plakis,6,41311006,22.4,,17.7,141,,1,7,7,,7,,,Summer
Plakis,7,41311007,20.6,,16,110,,9,7,6,,6,,,Summer
Plakis,8,41311008,21,,16.8,118,,9,7,6,,6,,,Summer
Plakis,9,41311009,20,,15.7,94,,1,7,6,,6,,,Summer
Plakis,10,41311010,19.7,,15.5,90,,1,7,6,,6,,,Summer
Plakis,11,41311011,20.1,,16,93,,9,7,6,,6,,,Summer
Plakis,12,41311012,19.7,,15.7,87,,1,7,6,,6,,,Summer
Plakis,13,41311013,18.5,,14.2,71,,1,7,5,,5,,,Summer
Plakis,14,41311014,18,,14.3,68,,9,7,5,,5,,,Summer
Plakis,15,41311015,23.6,,19,152,,9,7,7,,7,,,Summer
Plakis,16,41311016,22,,17.1,151,,9,7,7,,7,,,Summer
Plakis,17,41311017,19,,15,76,,1,7,5,,5,,,Summer
Plakis,18,41311018,21.5,,17.5,115,,9,7,7,,7,,,Summer
Plakis,19,41311019,22.3,,17.7,123,,9,7,7,,7,,,Summer
Plakis,20,41311020,23.4,,18.5,164,,9,7,7,,7,,,Summer
Karsis,1,42312001,52,,43.5,1676,,1,7,,,0,,,Summer
Karsis,2,42312002,51.7,,42,1385,,1,7,,,0,,,Summer
Karsis,3,42312003,49.3,,40.5,1440,,9,7,,,0,,,Summer
Karsis,4,42312004,53.8,,44,1612,,9,7,,,0,,,Summer
Karsis,5,42312005,52,,43,1936,,9,7,,,0,,,Summer
Karsis,6,42312006,46,,37,1205,,1,7,,,0,,,Summer
Karsis,7,42312007,46.5,,37.5,1183,,1,7,,,0,,,Summer
Karsis,8,42312008,39.3,,31,694,,9,7,,,0,,,Summer
Karsis,9,42312009,46.5,,38,1196,,9,7,,,0,,,Summer
Karsis,10,42312010,44.5,,37,1144,,9,7,,,0,,,Summer
Karsis,11,42312011,45,,36.5,1030,,9,7,,,0,,,Summer
Karsis,12,42312012,44,,37,1102,,9,7,,,0,,,Summer
Karsis,13,42312013,46.3,,37,1071,,9,7,,,0,,,Summer
Karsis,14,42312014,41.8,,34,868,,1,7,,,0,,,Summer
Karsis,15,42312015,41.3,,33.5,884,,9,7,,,0,,,Summer
Karsis,16,42312016,42,,34,835,,9,7,,,0,,,Summer
Karsis,17,42312017,42,,33.8,865,,1,7,,,0,,,Summer
Karsis,18,42312018,37.7,,30.2,662,,1,7,,,0,,,Summer
Karsis,19,42312019,43.7,,36,1017,,1,7,10,,10,7,10,Summer
Karsis,20,42312020,46,,36.6,1083,,9,7,9,,9,8,11,Summer
Karsis,21,42312021,43,,34.5,924,,9,7,9,,9,7,9,Summer
Karsis,22,42312022,44,,36,1027,,9,7,10,,10,7,11,Summer
Karsis,23,42312023,39.8,,32,776,,9,7,8,,8,6,9,Summer
Karsis,24,42312024,39.8,,32,760,,1,7,8,,8,8,9,Summer
Karsis,25,42312025,38.6,,31.8,709,,1,7,8,,8,7,10,Summer
Karsis,26,42312026,42,,33.8,847,,9,7,9,,9,8,10,Summer
Karsis,27,42312027,39.5,,31.5,594,,9,7,8,,8,9,9,Summer
Karsis,28,42312028,39.3,,31.3,626,,1,7,,,0,10,14,Summer
Karsis,29,42312029,38.2,,30.7,629,,1,7,8,,8,8,8,Summer
Karsis,30,42312030,36.5,,29,455,,1,7,8,,8,,,Summer
Karsis,31,42312031,34.5,,27.5,438,,9,7,7,,7,8,10,Summer
Karsis,32,42312032,39.1,,30.8,636,,1,7,8,,8,9,9,Summer
Karsis,33,42312033,39.8,,31,709,,1,7,8,,8,8,9,Summer
Karsis,34,42312034,38.7,,31.5,661,,1,7,7,,7,6,8,Summer
Karsis,35,42312035,35,,28.3,460,,9,7,7,,7,7,9,Summer
Karsis,36,42312036,34.8,,27.6,462,,9,7,6,,6,6,,Summer
Karsis,37,42312037,36,,28.7,495,,1,7,7,,7,6,,Summer
Karsis,38,42312038,34.8,,27.8,423,,1,7,6,,6,6,8,Summer
Karsis,39,42312039,34.5,,27.5,441,,9,7,6,8,6,5,,Summer
Karsis,40,42312040,32.5,,25,290,,9,7,6,7,6,6,,Summer
Karsis,41,42312041,35.5,,28.3,437,,1,7,7,,7,7,10,Summer
Karsis,42,42312042,32.3,,26,278,,9,7,6,,6,6,10,Summer
Karsis,43,42312043,34.2,,26.2,333,,1,7,6,,6,7,9,Summer
Karsis,44,42312044,29.5,,23.8,286,,1,7,6,,6,7,9,Summer
Karsis,45,42312045,33.7,,26.3,395,,9,7,6,,6,6,,Summer
Karsis,46,42312046,32,,25,331,,9,7,5,,5,5,6,Summer
Karsis,47,42312047,34.5,,27.6,436,,1,7,6,,6,5,8,Summer
Karsis,48,42312048,28.2,,21.6,219,,1,7,5,6,5,6,8,Summer
Karsis,49,42312049,49.5,,40,1529,,9,7,13,14,13,12,12,Summer
Karsis,50,42312050,49,,40,1376,,9,7,13,12,13,12,,Summer
Karsis,51,42312051,54,,44.5,1998,,1,7,15,16,15,15,15,Summer
Karsis,52,42312052,46,,38,1069,,9,7,10,,10,10,11,Summer
Karsis,53,42312053,35.3,,28,544,,1,7,7,9,7,6,9,Summer
Karsis,54,42312054,47,,38,1331,,1,7,11,12,11,10,10,Summer
Karsis,55,42312055,45.3,,37.5,1225,,1,7,,,0,,,Summer
Karsis,56,42312056,51.5,,43,1592,,1,7,,,0,,,Summer
Karsis,57,42312057,45.3,,37,1105,,9,7,,,0,,,Summer
Karsis,58,42312058,47.5,,38.3,1346,,9,7,,,0,,,Summer
Karsis,59,42312059,46.5,,37,1070,,1,7,,,0,,,Summer
Karsis,60,42312060,51.8,,42,1592,,9,7,,,0,,,Summer
Karsis,61,42312061,47,,38,1261,,9,7,,,0,,,Summer
Karsis,62,42312062,48,,38,1327,,1,7,,,0,,,Summer
Karsis,63,42312063,50.5,,41.5,1508,,9,7,,,0,,,Summer
Karsis,64,42312064,42,,33,907,,9,7,,,0,,,Summer
Karsis,65,42312065,37.8,,30.5,627,,9,7,,,0,,,Summer
Karsis,66,42312066,34.8,,27.5,428,,1,7,,,0,,,Summer
Karsis,67,42312067,57.8,,48,1995,,9,7,,,0,,,Summer
Karsis,68,42312068,49.6,,40.3,1551,,9,7,,,0,,,Summer
Karsis,69,42312069,48.2,,39.4,1415,,1,7,,,0,,,Summer
Karsis,70,42312070,49,,39.5,1620,,1,7,,,0,,,Summer
Karsis,71,42312071,49.3,,40.3,1589,,1,7,,,0,,,Summer
Karsis,72,42312072,41,,32.5,654,,9,7,9,,9,8,13,Summer
Karsis,73,42312073,50,,41.5,1593,,1,7,13,14,13,10,13,Summer
Karsis,74,42312074,50.3,,41.5,1506,,1,7,12,14,12,9,10,Summer
Starkis,1,52312001,35.5,,30.7,334,,9,7,4,,4,2,2,Summer
Starkis,2,52312002,40.3,,35.3,543,,1,7,4,,4,2,3,Summer
Starkis,3,52312003,38.8,,33.5,445,,9,7,4,,4,2,3,Summer
Starkis,4,52312004,34.1,,29.5,295,,9,7,4,,4,2,2,Summer
Starkis,5,52312005,37.6,,33,479,,1,7,4,,4,2,2,Summer
Starkis,6,52312006,32.5,,28.5,249,,1,7,4,,4,2,2,Summer
Starkis,7,52312007,36.5,,31.5,394,,9,7,3,,3,2,2,Summer
Starkis,8,52312008,37.5,,32.5,439,,1,7,4,,4,2,2,Summer
Starkis,9,52312009,40.5,,35,558,,9,7,4,,4,2,3,Summer
Starkis,10,52312010,36.5,,31.3,394,,9,7,4,,4,2,2,Summer
Starkis,11,52312011,38,,33.5,443,,9,7,4,,4,2,3,Summer
Starkis,12,52312012,33.5,,29,288,,9,7,3,,3,2,2,Summer
Starkis,13,52312013,32,,28,270,,1,7,3,,3,,,Summer
Eserys,1,50312001,28.8,,25,339,,9,7,9,,9,2,3,Summer
Eserys,2,50312002,25.3,,22.2,235,,9,7,8,,8,2,3,Summer
Eserys,3,50312003,21,,18.5,139,,9,7,6,,6,2,2,Summer
Eserys,4,50312004,20.8,,18,130,,9,7,7,,7,3,3,Summer
Eserys,5,50312005,27,,23.5,262,,9,7,9,,9,3,3,Summer
Eserys,6,50312006,30.3,,26.5,346,,1,7,10,,10,8,8,Summer
Eserys,7,50312007,24.6,,21.5,227,,9,7,8,,8,2,3,Summer
Eserys,8,50312008,25.7,,23.3,221,,9,7,8,,8,2,2,Summer
Eserys,9,50312009,22.5,,20,151,,9,7,7,,7,2,3,Summer
Eserys,10,50312010,23.5,,21,178,,9,7,7,,7,2,2,Summer
Eserys,11,50312011,21,,18.5,121,,9,7,7,,7,2,2,Summer
Eserys,12,50312012,22,,19.5,157,,9,7,7,,7,2,2,Summer
Eserys,13,50312013,20.3,,18.5,108,,9,7,6,,6,2,2,Summer
Karsis,75,42312075,34.5,,27,419,,9,7,6,,6,6,7,Summer
Karsis,76,42312076,31.2,,24,209,,1,7,5,7,5,7,9,Summer
Karsis,77,42312077,31.2,,25,253,,1,7,5,7,5,7,10,Summer
Karsis,78,42312078,35.9,,28.5,443,,1,7,7,,7,7,8,Summer
Karsis,79,42312079,29.3,,23.2,292,,9,7,5,7,5,7,8,Summer
Karsis,80,42312080,32.5,,25.7,310,,1,7,6,,6,8,7,Summer
Karsis,81,42312081,31,,24.2,250,,1,7,5,7,5,7,7,Summer
Karsis,82,42312082,33.8,,27,322,,9,7,6,8,6,9,,Summer
Karsis,83,42312083,31,,24,223,,9,7,5,7,5,9,8,Summer
Karsis,84,42312084,36.2,,28.3,467,,1,7,7,9,7,8,11,Summer
Karsis,85,42312085,18,,14,50,,5,7,2,4,2,1,3,Summer
Karsis,86,42312086,21.3,,16.7,103,,1,7,3,4,3,3,4,Summer
Plakis,1,41312001,23.7,,18.7,143,,9,7,7,,7,,,Summer
Plakis,2,41312002,25.5,,20.2,217,,9,7,8,,8,,,Summer
Plakis,3,41312003,23.4,,18.2,138,,9,7,7,,7,,,Summer
Plakis,4,41312004,18.6,,14.7,70,,9,7,6,,6,,,Summer
Plakis,5,41312005,18,,14.1,64,,1,7,5,,5,,,Summer
Plakis,6,41312006,18.2,,14.3,69,,1,7,6,,6,,,Summer
Plakis,7,41312007,19,,15.4,89,,9,7,6,,6,,,Summer
Plakis,8,41312008,22.7,,18,140,,9,7,7,,7,,,Summer
Plakis,9,41312009,17.7,,13.8,62,,1,7,5,,5,,,Summer
Plakis,10,41312010,19,,14.8,74,,9,7,6,,6,,,Summer
Plakis,11,41312011,18,,14.6,69,,9,7,6,,6,,,Summer
Plakis,12,41312012,19.3,,15.1,80,,9,7,6,,6,,,Summer
Plakis,13,41312013,24,,19.4,194,,9,7,8,,8,,,Summer
Plakis,14,41312014,19.4,,15.2,81,,9,7,6,,6,,,Summer
Plakis,15,41312015,17.3,,13.7,61,,9,7,5,,5,,,Summer
Plakis,16,41312016,17.4,,13.7,63,,1,7,6,,6,,,Summer
Plakis,17,41312017,24.8,,19.8,200,,9,7,8,,8,,,Summer
Plakis,18,41312018,18.8,,15,78,,1,7,6,,6,,,Summer
Plakis,19,41312019,19,,15.1,88,,9,7,6,,6,,,Summer
Plakis,20,41312020,20.1,,15.6,88,,1,7,6,,6,,,Summer
Plakis,21,41312021,24,,19.3,159,,9,7,8,,8,,,Summer
Plakis,22,41312022,18.8,,14.8,77,,9,7,6,,6,,,Summer
Plakis,23,41312023,21.3,,16.6,97,,1,7,7,,7,,,Summer
Plakis,24,41312024,19.6,,15.3,87,,1,7,6,,6,,,Summer
Plakis,25,41312025,20.7,,16,103,,1,7,7,,7,,,Summer
Plakis,26,41312026,19,,15,81,,9,7,6,,6,,,Summer
Plakis,27,41312027,21.3,,16.8,106,,1,7,7,,7,,,Summer
Plakis,28,41312028,23.4,,18.5,132,,9,7,8,,8,,,Summer
Plakis,29,41312029,19.3,,15.1,73,,1,7,6,,6,,,Summer
Plakis,30,41312030,18.8,,15,81,,9,7,6,,6,,,Summer
Plakis,31,41312031,18.7,,15,76,,9,7,6,,6,,,Summer
Plakis,32,41312032,22.8,,17.8,145,,9,7,7,,7,,,Summer
Plakis,33,41312033,23.5,,18.8,157,,9,7,7,,7,,,Summer
Kuoja,1,40312001,28.7,,23.7,284,,9,7,11,,11,,,Summer
Kuoja,2,40312002,24.9,,20.5,194,,9,7,9,,9,,,Summer
Kuoja,3,40312003,25.5,,21,226,,9,7,9,,9,,,Summer
Kuoja,4,40312004,18.1,,14.8,74,,9,7,6,,6,,,Summer
Kuoja,5,40312005,19.8,,16.3,94,,9,7,7,,7,,,Summer
Kuoja,6,40312006,19,,15.7,95,,1,7,7,,7,,,Summer
Kuoja,7,40312007,22,,18.2,131,,9,7,8,,8,,,Summer
Kuoja,8,40312008,21.1,,17.2,117,,9,7,7,,7,,,Summer
Kuoja,9,40312009,21.7,,17.8,117,,9,7,7,,7,,,Summer
Kuoja,10,40312010,20.8,,17,123,,1,7,7,,7,,,Summer
Kuoja,11,40312011,29.4,,24.5,329,,9,7,11,,11,,,Summer
Kuoja,12,40312012,29.8,,24.8,326,,9,7,12,,12,,,Summer
Kuoja,13,40312013,24,,19.8,190,,9,7,8,,8,,,Summer
Kuoja,14,40312014,23,,19.2,160,,9,7,8,,8,,,Summer
Kuoja,15,40312015,24.1,,19.5,177,,9,7,8,,8,,,Summer
Kuoja,16,40312016,25.8,,21.3,221,,9,7,9,,9,,,Summer
Kuoja,17,40312017,24.8,,20.6,210,,9,7,9,,9,,,Summer
Kuoja,18,40312018,27,,22.4,244,,9,7,11,,11,,,Summer
Kuoja,19,40312019,25.8,,21,237,,9,7,10,,10,,,Summer
Kuoja,20,40312020,28,,23.3,292,,9,7,11,,11,,,Summer
Kuoja,21,40312021,27.7,,23,327,,9,7,11,,11,,,Summer
Kuoja,22,40312022,32.7,,26.7,455,,9,7,15,,15,,,Summer
Kuoja,23,40312023,29.5,,24.2,341,,9,7,12,,12,,,Summer
Kuoja,24,40312024,29.3,,24,323,,9,7,12,,12,,,Summer
Kuoja,25,40312025,22.8,,18.7,151,,9,7,8,,8,,,Summer
Kuoja,26,40312026,22.7,,18.5,154,,9,7,8,,8,,,Summer
Kuoja,27,40312027,24.5,,20.2,172,,9,7,8,,8,,,Summer
Kuoja,28,40312028,24.2,,20,165,,9,7,8,,8,,,Summer
Kuoja,29,40312029,22,,18,142,,9,7,7,,7,,,Summer
Kuoja,30,40312030,22.8,,19,156,,9,7,8,,8,,,Summer
Kuoja,31,40312031,23,,19,142,,1,7,8,,8,,,Summer
Kuoja,32,40312032,21.6,,17.5,128,,9,7,7,,7,,,Summer
Kuoja,33,40312033,21.5,,17.7,110,,9,7,7,,7,,,Summer
Kuoja,34,40312034,20.9,,17.2,110,,1,7,7,,7,,,Summer
Kuoja,35,40312035,20.8,,17.2,117,,9,7,7,,7,,,Summer
Kuoja,36,40312036,20.2,,16.6,109,,1,7,7,,7,,,Summer
Kuoja,37,40312037,20.3,,19.7,106,,9,7,7,,7,,,Summer
Kuoja,38,40312038,21.1,,17.2,118,,9,7,7,,7,,,Summer
Kuoja,39,40312039,21.7,,17.6,125,,9,7,7,,7,,,Summer
Kuoja,40,40312040,20.3,,16.3,99,,1,7,7,,7,,,Summer
Kuoja,41,40312041,20.3,,16.5,101,,1,7,7,,7,,,Summer
Kuoja,42,40312042,19.7,,16.2,87,,1,7,7,,7,,,Summer
Karsis,1,42313001,52,,44,1926,,9,7,,,0,11,11,Summer
Karsis,2,42313002,51.5,,42,1665,,1,7,,,0,11,11,Summer
Karsis,3,42313003,50.2,,42,1541,,9,7,,,0,8,11,Summer
Karsis,4,42313004,51.5,,42.5,1919,,9,7,,,0,10,14,Summer
Karsis,5,42313005,52.3,,43.5,1861,,1,7,,,0,12,12,Summer
Karsis,6,42313006,50,,41.5,1576,,1,7,,,0,12,12,Summer
Karsis,7,42313007,45.5,,37.5,1166,,9,7,,,0,10,11,Summer
Karsis,8,42313008,46.5,,37.3,1161,,9,7,,,0,9,12,Summer
Karsis,9,42313009,52,,43,1507,,9,7,,,0,10,9,Summer
Karsis,10,42313010,49.3,,40,1327,,9,7,,,0,12,14,Summer
Karsis,11,42313011,47.8,,39,1237,,9,7,,,0,,,Summer
Karsis,12,42313012,50.3,,41.5,1749,,1,7,,,0,,,Summer
Karsis,13,42313013,53,,45,1641,,1,7,,,0,,,Summer
Karsis,14,42313014,49.2,,40,1513,,1,7,,,0,,,Summer
Karsis,15,42313015,47.7,,38.8,1167,,1,7,,,0,,,Summer
Karsis,16,42313016,47.7,,39.5,1350,,1,7,,,0,,,Summer
Karsis,17,42313017,51.5,,42,1631,,9,7,,,0,,,Summer
Karsis,18,42313018,48,,40,1387,,9,7,,,0,,,Summer
Karsis,19,42313019,49.9,,41.5,1533,,9,7,,,0,,,Summer
Karsis,20,42313020,53.7,,44.8,2025,,9,7,,,0,,,Summer
Karsis,21,42313021,40.5,,33,839,,9,7,,,0,,,Summer
Karsis,22,42313022,41.3,,33,802,,9,7,,,0,,,Summer
Karsis,23,42313023,40.5,,33.5,810,,9,7,,,0,,,Summer
Karsis,24,42313024,39.7,,31.5,590,,9,7,,,0,,,Summer
Karsis,25,42313025,37.4,,29.3,549,,9,7,,,0,,,Summer
Karsis,26,42313026,37.3,,29.4,535,,1,7,,,0,,,Summer
Karsis,27,42313027,37.4,,29.8,563,,9,7,,,0,,,Summer
Karsis,28,42313028,37,,30,574,,9,7,,,0,,,Summer
Karsis,29,42313029,37.5,,30.7,663,,1,7,,,0,,,Summer
Karsis,30,42313030,37,,30,561,,1,7,,,0,,,Summer
Karsis,31,42313031,36,,28,479,,1,7,,,0,,,Summer
Karsis,32,42313032,37.2,,30.4,605,,1,7,,,0,,,Summer
Karsis,33,42313033,34.5,,27.2,446,,1,7,,,0,,,Summer
Karsis,34,42313034,35,,28,446,,9,7,,,0,,,Summer
Karsis,35,42313035,34.5,,27.5,427,,1,7,,,0,,,Summer
Karsis,36,42313036,37.5,,29.8,593,,9,7,,,0,,,Summer
Karsis,37,42313037,36.7,,29.3,518,,9,7,7,,7,5,8,Summer
Karsis,38,42313038,37.4,,31,589,,9,7,7,,7,7,8,Summer
Karsis,39,42313039,48.3,,40.5,1565,,1,7,11,,11,11,14,Summer
Starkis,1,52313001,36.6,,31.8,358,,1,7,4,,4,3,3,Summer
Starkis,2,52313002,28.8,,25.2,176,,1,7,2,,2,2,3,Summer
Starkis,3,52313003,33.7,,29,322,,1,7,3,,3,2,2,Summer
Starkis,4,52313004,41,,35.5,579,,9,7,4,,4,3,3,Summer
Starkis,5,52313005,33.3,,28.6,270,,1,7,2,,2,2,2,Summer
Starkis,6,52313006,37.3,,32,399,,1,7,4,,4,2,2,Summer
Starkis,7,52313007,48.7,,42.5,1033,,9,7,6,,6,3,3,Summer
Starkis,8,52313008,36,,31.5,410,,1,7,3,,3,2,2,Summer
Starkis,9,52313009,34.8,,31,364,,1,7,4,,4,2,2,Summer
Starkis,10,52313010,27.9,,24.2,171,,9,7,2,,2,1,1,Summer
Starkis,11,52313011,35,,30,334,,9,7,3,,3,2,2,Summer
Starkis,12,52313012,39.5,,34.5,507,,1,7,4,,4,2,2,Summer
Starkis,13,52313013,41,,35.5,524,,9,7,4,,4,3,3,Summer
Starkis,14,52313014,34.3,,29.5,313,,1,7,4,,4,2,2,Summer
Starkis,15,52313015,35.6,,31,357,,9,7,4,,4,2,2,Summer
Eserys,1,50313001,34,,29.8,597,,9,7,11,12,11,5,5,Summer
Eserys,2,50313002,21.7,,19,152,,9,7,7,7,7,2,2,Summer
Eserys,3,50313003,22.5,,19.5,154,,1,7,7,,7,3,3,Summer
Eserys,4,50313004,22.8,,19.9,161,,1,7,7,7,7,3,3,Summer
Eserys,5,50313005,35.3,,31,699,,9,7,12,12,12,7,7,Summer
Eserys,6,50313006,30.8,,27,420,,9,7,10,,10,3,3,Summer
Eserys,7,50313007,29.2,,25.5,391,,9,7,10,10,10,3,3,Summer
Eserys,8,50313008,21.2,,18.5,127,,9,7,7,,7,2,2,Summer
Eserys,9,50313009,20.8,,18.3,116,,9,7,6,,6,1,2,Summer
Eserys,10,50313010,23.3,,20.5,206,,9,7,7,7,7,2,3,Summer
Eserys,11,50313011,24,,21,184,,9,7,7,,7,3,3,Summer
Eserys,12,50313012,19.8,,17.4,108,,9,7,6,6,6,2,2,Summer
Karsis,40,42313040,35,,28,421,,1,7,7,,7,7,7,Summer
Karsis,41,42313041,32.2,,25.8,338,,9,7,5,,5,8,7,Summer
Karsis,42,42313042,34.6,,26.7,383,,9,7,6,,6,7,10,Summer
Karsis,43,42313043,31.2,,25,301,,1,7,6,,6,7,8,Summer
Karsis,44,42313044,34.4,,27,395,,9,7,7,,7,7,9,Summer
Karsis,45,42313045,34.4,,28,466,,1,7,7,,7,7,7,Summer
